Year,Industry_aggregation_NZSIOC,Industry_name_NZSIOC,Units,Variable_name,Variable_category
2024,Level 4,Machinery and Equipment Wholesaling,Dollars (millions),Surplus before income tax,Financial performance
2024,Level 4,Machinery and Equipment Wholesaling,Dollars (millions),Total assets,Financial position
2024,Level 4,Machinery and Equipment Wholesaling,Dollars (millions),Current assets,Financial position
2024,Level 4,Machinery and Equipment Wholesaling,Dollars (millions),Fixed tangible assets,Financial position
2024,Level 4,Machinery and Equipment Wholesaling,Dollars (millions),Additions to fixed assets,Financial position
2024,Level 4,Machinery and Equipment Wholesaling,Dollars (millions),Disposals of fixed assets,Financial position
2024,Level 4,Machinery and Equipment Wholesaling,Dollars (millions),Other assets,Financial position
2024,Level 4,Machinery and Equipment Wholesaling,Dollars (millions),Total equity and liabilities,Financial position
2024,Level 4,Machinery and Equipment Wholesaling,Dollars (millions),Shareholders funds or owners equity,Financial position
2024,Level 4,Machinery and Equipment Wholesaling,Dollars (millions),Current liabilities,Financial position
2024,Level 4,Machinery and Equipment Wholesaling,Dollars (millions),Other liabilities,Financial position
2024,Level 4,Machinery and Equipment Wholesaling,Dollars,Total income per employee count,Financial ratios
2024,Level 4,Machinery and Equipment Wholesaling,Dollars,Surplus per employee count,Financial ratios
2024,Level 4,Machinery and Equipment Wholesaling,Percentage,Current ratio,Financial ratios
2024,Level 4,Machinery and Equipment Wholesaling,Percentage,Quick ratio,Financial ratios
2024,Level 4,Machinery and Equipment Wholesaling,Percentage,Margin on sales of goods for resale,Financial ratios
2024,Level 4,Machinery and Equipment Wholesaling,Percentage,Return on equity,Financial ratios
2024,Level 4,Machinery and Equipment Wholesaling,Percentage,Return on total assets,Financial ratios
2024,Level 4,Machinery and Equipment Wholesaling,Percentage,Liabilities structure,Financial ratios
2024,Level 4,Motor Vehicle and Motor Vehicle Parts Wholesaling,Dollars (millions),Total income,Financial performance
2024,Level 4,Motor Vehicle and Motor Vehicle Parts Wholesaling,Dollars (millions),Sales of goods not further processed,Financial performance
2024,Level 4,Motor Vehicle and Motor Vehicle Parts Wholesaling,Dollars (millions),Sales of other goods and services,Financial performance
2024,Level 4,Motor Vehicle and Motor Vehicle Parts Wholesaling,Dollars (millions),"Interest, dividends and donations",Financial performance
2024,Level 4,Motor Vehicle and Motor Vehicle Parts Wholesaling,Dollars (millions),"Government funding, grants and subsidies",Financial performance
2024,Level 4,Motor Vehicle and Motor Vehicle Parts Wholesaling,Dollars (millions),Non-operating income,Financial performance
2024,Level 4,Motor Vehicle and Motor Vehicle Parts Wholesaling,Dollars (millions),Total expenditure,Financial performance
2024,Level 4,Motor Vehicle and Motor Vehicle Parts Wholesaling,Dollars (millions),Interest and donations,Financial performance
2024,Level 4,Motor Vehicle and Motor Vehicle Parts Wholesaling,Dollars (millions),Indirect taxes,Financial performance
2024,Level 4,Motor Vehicle and Motor Vehicle Parts Wholesaling,Dollars (millions),Depreciation,Financial performance
2024,Level 4,Motor Vehicle and Motor Vehicle Parts Wholesaling,Dollars (millions),Salaries and wages paid,Financial performance
2024,Level 4,Motor Vehicle and Motor Vehicle Parts Wholesaling,Dollars (millions),Redundancy and severance,Financial performance
2024,Level 4,Motor Vehicle and Motor Vehicle Parts Wholesaling,Dollars (millions),Purchases of goods bought for resale,Financial performance
2024,Level 4,Motor Vehicle and Motor Vehicle Parts Wholesaling,Dollars (millions),Other Purchases and operating expenses,Financial performance
2024,Level 4,Motor Vehicle and Motor Vehicle Parts Wholesaling,Dollars (millions),Non-operating expenses,Financial performance
2024,Level 4,Motor Vehicle and Motor Vehicle Parts Wholesaling,Dollars (millions),Opening stocks,Financial performance
2024,Level 4,Motor Vehicle and Motor Vehicle Parts Wholesaling,Dollars (millions),Closing stocks,Financial performance
2024,Level 4,Motor Vehicle and Motor Vehicle Parts Wholesaling,Dollars (millions),Surplus before income tax,Financial performance
2024,Level 4,Motor Vehicle and Motor Vehicle Parts Wholesaling,Dollars (millions),Total assets,Financial position
2024,Level 4,Motor Vehicle and Motor Vehicle Parts Wholesaling,Dollars (millions),Current assets,Financial position
2024,Level 4,Motor Vehicle and Motor Vehicle Parts Wholesaling,Dollars (millions),Fixed tangible assets,Financial position
2024,Level 4,Motor Vehicle and Motor Vehicle Parts Wholesaling,Dollars (millions),Additions to fixed assets,Financial position
2024,Level 4,Motor Vehicle and Motor Vehicle Parts Wholesaling,Dollars (millions),Disposals of fixed assets,Financial position
2024,Level 4,Motor Vehicle and Motor Vehicle Parts Wholesaling,Dollars (millions),Other assets,Financial position
2024,Level 4,Motor Vehicle and Motor Vehicle Parts Wholesaling,Dollars (millions),Total equity and liabilities,Financial position
2024,Level 4,Motor Vehicle and Motor Vehicle Parts Wholesaling,Dollars (millions),Shareholders funds or owners equity,Financial position
2024,Level 4,Motor Vehicle and Motor Vehicle Parts Wholesaling,Dollars (millions),Current liabilities,Financial position
2024,Level 4,Motor Vehicle and Motor Vehicle Parts Wholesaling,Dollars (millions),Other liabilities,Financial position
2024,Level 4,Motor Vehicle and Motor Vehicle Parts Wholesaling,Dollars,Total income per employee count,Financial ratios
2024,Level 4,Motor Vehicle and Motor Vehicle Parts Wholesaling,Dollars,Surplus per employee count,Financial ratios
2024,Level 4,Motor Vehicle and Motor Vehicle Parts Wholesaling,Percentage,Current ratio,Financial ratios
2024,Level 4,Motor Vehicle and Motor Vehicle Parts Wholesaling,Percentage,Quick ratio,Financial ratios
2024,Level 4,Motor Vehicle and Motor Vehicle Parts Wholesaling,Percentage,Margin on sales of goods for resale,Financial ratios
2024,Level 4,Motor Vehicle and Motor Vehicle Parts Wholesaling,Percentage,Return on equity,Financial ratios
2024,Level 4,Motor Vehicle and Motor Vehicle Parts Wholesaling,Percentage,Return on total assets,Financial ratios
2024,Level 4,Motor Vehicle and Motor Vehicle Parts Wholesaling,Percentage,Liabilities structure,Financial ratios
2024,Level 4,"Grocery, Liquor and Tobacco Product Wholesaling",Dollars (millions),Total income,Financial performance
2024,Level 4,"Grocery, Liquor and Tobacco Product Wholesaling",Dollars (millions),Sales of goods not further processed,Financial performance
2024,Level 4,"Grocery, Liquor and Tobacco Product Wholesaling",Dollars (millions),Sales of other goods and services,Financial performance
2024,Level 4,"Grocery, Liquor and Tobacco Product Wholesaling",Dollars (millions),"Interest, dividends and donations",Financial performance
2024,Level 4,"Grocery, Liquor and Tobacco Product Wholesaling",Dollars (millions),"Government funding, grants and subsidies",Financial performance
2024,Level 4,"Grocery, Liquor and Tobacco Product Wholesaling",Dollars (millions),Non-operating income,Financial performance
2024,Level 4,"Grocery, Liquor and Tobacco Product Wholesaling",Dollars (millions),Total expenditure,Financial performance
2024,Level 4,"Grocery, Liquor and Tobacco Product Wholesaling",Dollars (millions),Interest and donations,Financial performance
2024,Level 4,"Grocery, Liquor and Tobacco Product Wholesaling",Dollars (millions),Indirect taxes,Financial performance
2024,Level 4,"Grocery, Liquor and Tobacco Product Wholesaling",Dollars (millions),Depreciation,Financial performance
2024,Level 4,"Grocery, Liquor and Tobacco Product Wholesaling",Dollars (millions),Salaries and wages paid,Financial performance
2024,Level 4,"Grocery, Liquor and Tobacco Product Wholesaling",Dollars (millions),Redundancy and severance,Financial performance
2024,Level 4,"Grocery, Liquor and Tobacco Product Wholesaling",Dollars (millions),Purchases of goods bought for resale,Financial performance
2024,Level 4,"Grocery, Liquor and Tobacco Product Wholesaling",Dollars (millions),Other Purchases and operating expenses,Financial performance
2024,Level 4,"Grocery, Liquor and Tobacco Product Wholesaling",Dollars (millions),Non-operating expenses,Financial performance
2024,Level 4,"Grocery, Liquor and Tobacco Product Wholesaling",Dollars (millions),Opening stocks,Financial performance
2024,Level 4,"Grocery, Liquor and Tobacco Product Wholesaling",Dollars (millions),Closing stocks,Financial performance
2024,Level 4,"Grocery, Liquor and Tobacco Product Wholesaling",Dollars (millions),Surplus before income tax,Financial performance
2024,Level 4,"Grocery, Liquor and Tobacco Product Wholesaling",Dollars (millions),Total assets,Financial position
2024,Level 4,"Grocery, Liquor and Tobacco Product Wholesaling",Dollars (millions),Current assets,Financial position
2024,Level 4,"Grocery, Liquor and Tobacco Product Wholesaling",Dollars (millions),Fixed tangible assets,Financial position
2024,Level 4,"Grocery, Liquor and Tobacco Product Wholesaling",Dollars (millions),Additions to fixed assets,Financial position
2024,Level 4,"Grocery, Liquor and Tobacco Product Wholesaling",Dollars (millions),Disposals of fixed assets,Financial position
2024,Level 4,"Grocery, Liquor and Tobacco Product Wholesaling",Dollars (millions),Other assets,Financial position
2024,Level 4,"Grocery, Liquor and Tobacco Product Wholesaling",Dollars (millions),Total equity and liabilities,Financial position
2024,Level 4,"Grocery, Liquor and Tobacco Product Wholesaling",Dollars (millions),Shareholders funds or owners equity,Financial position
2024,Level 4,"Grocery, Liquor and Tobacco Product Wholesaling",Dollars (millions),Current liabilities,Financial position
2024,Level 4,"Grocery, Liquor and Tobacco Product Wholesaling",Dollars (millions),Other liabilities,Financial position
2024,Level 4,"Grocery, Liquor and Tobacco Product Wholesaling",Dollars,Total income per employee count,Financial ratios
2024,Level 4,"Grocery, Liquor and Tobacco Product Wholesaling",Dollars,Surplus per employee count,Financial ratios
2024,Level 4,"Grocery, Liquor and Tobacco Product Wholesaling",Percentage,Current ratio,Financial ratios
2024,Level 4,"Grocery, Liquor and Tobacco Product Wholesaling",Percentage,Quick ratio,Financial ratios
2024,Level 4,"Grocery, Liquor and Tobacco Product Wholesaling",Percentage,Margin on sales of goods for resale,Financial ratios
2024,Level 4,"Grocery, Liquor and Tobacco Product Wholesaling",Percentage,Return on equity,Financial ratios
2024,Level 4,"Grocery, Liquor and Tobacco Product Wholesaling",Percentage,Return on total assets,Financial ratios
2024,Level 4,"Grocery, Liquor and Tobacco Product Wholesaling",Percentage,Liabilities structure,Financial ratios
2024,Level 4,Other Goods Wholesaling,Dollars (millions),Total income,Financial performance
2024,Level 4,Other Goods Wholesaling,Dollars (millions),Sales of goods not further processed,Financial performance
2024,Level 4,Other Goods Wholesaling,Dollars (millions),Sales of other goods and services,Financial performance
2024,Level 4,Other Goods Wholesaling,Dollars (millions),"Interest, dividends and donations",Financial performance
2024,Level 4,Other Goods Wholesaling,Dollars (millions),"Government funding, grants and subsidies",Financial performance
2024,Level 4,Other Goods Wholesaling,Dollars (millions),Non-operating income,Financial performance
2024,Level 4,Other Goods Wholesaling,Dollars (millions),Total expenditure,Financial performance
2024,Level 4,Other Goods Wholesaling,Dollars (millions),Interest and donations,Financial performance
2024,Level 4,Other Goods Wholesaling,Dollars (millions),Indirect taxes,Financial performance
2024,Level 4,Other Goods Wholesaling,Dollars (millions),Depreciation,Financial performance
2024,Level 4,Other Goods Wholesaling,Dollars (millions),Salaries and wages paid,Financial performance
2024,Level 4,Other Goods Wholesaling,Dollars (millions),Redundancy and severance,Financial performance
2024,Level 4,Other Goods Wholesaling,Dollars (millions),Purchases of goods bought for resale,Financial performance
2024,Level 4,Other Goods Wholesaling,Dollars (millions),Other Purchases and operating expenses,Financial performance
2024,Level 4,Other Goods Wholesaling,Dollars (millions),Non-operating expenses,Financial performance
2024,Level 4,Other Goods Wholesaling,Dollars (millions),Opening stocks,Financial performance
2024,Level 4,Other Goods Wholesaling,Dollars (millions),Closing stocks,Financial performance
2024,Level 4,Other Goods Wholesaling,Dollars (millions),Surplus before income tax,Financial performance
2024,Level 4,Other Goods Wholesaling,Dollars (millions),Total assets,Financial position
2024,Level 4,Other Goods Wholesaling,Dollars (millions),Current assets,Financial position
2024,Level 4,Other Goods Wholesaling,Dollars (millions),Fixed tangible assets,Financial position
2024,Level 4,Other Goods Wholesaling,Dollars (millions),Additions to fixed assets,Financial position
2024,Level 4,Other Goods Wholesaling,Dollars (millions),Disposals of fixed assets,Financial position
2024,Level 4,Other Goods Wholesaling,Dollars (millions),Other assets,Financial position
2024,Level 4,Other Goods Wholesaling,Dollars (millions),Total equity and liabilities,Financial position
2024,Level 4,Other Goods Wholesaling,Dollars (millions),Shareholders funds or owners equity,Financial position
2024,Level 4,Other Goods Wholesaling,Dollars (millions),Current liabilities,Financial position
2024,Level 4,Other Goods Wholesaling,Dollars (millions),Other liabilities,Financial position
2024,Level 4,Other Goods Wholesaling,Dollars,Total income per employee count,Financial ratios
2024,Level 4,Other Goods Wholesaling,Dollars,Surplus per employee count,Financial ratios
2024,Level 4,Other Goods Wholesaling,Percentage,Current ratio,Financial ratios
2024,Level 4,Other Goods Wholesaling,Percentage,Quick ratio,Financial ratios
2024,Level 4,Other Goods Wholesaling,Percentage,Margin on sales of goods for resale,Financial ratios
2024,Level 4,Other Goods Wholesaling,Percentage,Return on equity,Financial ratios
2024,Level 4,Other Goods Wholesaling,Percentage,Return on total assets,Financial ratios
2024,Level 4,Other Goods Wholesaling,Percentage,Liabilities structure,Financial ratios
2024,Level 4,Commission Based Wholesaling,Dollars (millions),Total income,Financial performance
2024,Level 4,Commission Based Wholesaling,Dollars (millions),Sales of goods not further processed,Financial performance
2024,Level 4,Commission Based Wholesaling,Dollars (millions),Sales of other goods and services,Financial performance
2024,Level 4,Commission Based Wholesaling,Dollars (millions),"Interest, dividends and donations",Financial performance
2024,Level 4,Commission Based Wholesaling,Dollars (millions),"Government funding, grants and subsidies",Financial performance
2024,Level 4,Commission Based Wholesaling,Dollars (millions),Non-operating income,Financial performance
2024,Level 4,Commission Based Wholesaling,Dollars (millions),Total expenditure,Financial performance
2024,Level 4,Commission Based Wholesaling,Dollars (millions),Interest and donations,Financial performance
2024,Level 4,Commission Based Wholesaling,Dollars (millions),Indirect taxes,Financial performance
2024,Level 4,Commission Based Wholesaling,Dollars (millions),Depreciation,Financial performance
2024,Level 4,Commission Based Wholesaling,Dollars (millions),Salaries and wages paid,Financial performance
2024,Level 4,Commission Based Wholesaling,Dollars (millions),Redundancy and severance,Financial performance
2024,Level 4,Commission Based Wholesaling,Dollars (millions),Purchases of goods bought for resale,Financial performance
2024,Level 4,Commission Based Wholesaling,Dollars (millions),Other Purchases and operating expenses,Financial performance
2024,Level 4,Commission Based Wholesaling,Dollars (millions),Non-operating expenses,Financial performance
2024,Level 4,Commission Based Wholesaling,Dollars (millions),Opening stocks,Financial performance
2024,Level 4,Commission Based Wholesaling,Dollars (millions),Closing stocks,Financial performance
2024,Level 4,Commission Based Wholesaling,Dollars (millions),Surplus before income tax,Financial performance
2024,Level 4,Commission Based Wholesaling,Dollars (millions),Total assets,Financial position
2024,Level 4,Commission Based Wholesaling,Dollars (millions),Current assets,Financial position
2024,Level 4,Commission Based Wholesaling,Dollars (millions),Fixed tangible assets,Financial position
2024,Level 4,Commission Based Wholesaling,Dollars (millions),Additions to fixed assets,Financial position
2024,Level 4,Commission Based Wholesaling,Dollars (millions),Disposals of fixed assets,Financial position
2024,Level 4,Commission Based Wholesaling,Dollars (millions),Other assets,Financial position
2024,Level 4,Commission Based Wholesaling,Dollars (millions),Total equity and liabilities,Financial position
2024,Level 4,Commission Based Wholesaling,Dollars (millions),Shareholders funds or owners equity,Financial position
2024,Level 4,Commission Based Wholesaling,Dollars (millions),Current liabilities,Financial position
2024,Level 4,Commission Based Wholesaling,Dollars (millions),Other liabilities,Financial position
2024,Level 4,Commission Based Wholesaling,Dollars,Total income per employee count,Financial ratios
2024,Level 4,Commission Based Wholesaling,Dollars,Surplus per employee count,Financial ratios
2024,Level 4,Commission Based Wholesaling,Percentage,Current ratio,Financial ratios
2024,Level 4,Commission Based Wholesaling,Percentage,Quick ratio,Financial ratios
2024,Level 4,Commission Based Wholesaling,Percentage,Margin on sales of goods for resale,Financial ratios
2024,Level 4,Commission Based Wholesaling,Percentage,Return on equity,Financial ratios
2024,Level 4,Commission Based Wholesaling,Percentage,Return on total assets,Financial ratios
2024,Level 4,Commission Based Wholesaling,Percentage,Liabilities structure,Financial ratios
2024,Level 1,Retail Trade and Accommodation,Dollars (millions),Total income,Financial performance
2024,Level 1,Retail Trade and Accommodation,Dollars (millions),Sales of goods not further processed,Financial performance
2024,Level 1,Retail Trade and Accommodation,Dollars (millions),Sales of other goods and services,Financial performance
2024,Level 1,Retail Trade and Accommodation,Dollars (millions),"Interest, dividends and donations",Financial performance
2024,Level 1,Retail Trade and Accommodation,Dollars (millions),"Government funding, grants and subsidies",Financial performance
2024,Level 1,Retail Trade and Accommodation,Dollars (millions),Non-operating income,Financial performance
2024,Level 1,Retail Trade and Accommodation,Dollars (millions),Total expenditure,Financial performance
2024,Level 1,Retail Trade and Accommodation,Dollars (millions),Interest and donations,Financial performance
2024,Level 1,Retail Trade and Accommodation,Dollars (millions),Indirect taxes,Financial performance
2024,Level 1,Retail Trade and Accommodation,Dollars (millions),Depreciation,Financial performance
2024,Level 1,Retail Trade and Accommodation,Dollars (millions),Salaries and wages paid,Financial performance
2024,Level 1,Retail Trade and Accommodation,Dollars (millions),Redundancy and severance,Financial performance
2024,Level 1,Retail Trade and Accommodation,Dollars (millions),Purchases of goods bought for resale,Financial performance
2024,Level 1,Retail Trade and Accommodation,Dollars (millions),Other Purchases and operating expenses,Financial performance
2024,Level 1,Retail Trade and Accommodation,Dollars (millions),Non-operating expenses,Financial performance
2024,Level 1,Retail Trade and Accommodation,Dollars (millions),Opening stocks,Financial performance
2024,Level 1,Retail Trade and Accommodation,Dollars (millions),Closing stocks,Financial performance
2024,Level 1,Retail Trade and Accommodation,Dollars (millions),Surplus before income tax,Financial performance
2024,Level 1,Retail Trade and Accommodation,Dollars (millions),Total assets,Financial position
2024,Level 1,Retail Trade and Accommodation,Dollars (millions),Current assets,Financial position
2024,Level 1,Retail Trade and Accommodation,Dollars (millions),Fixed tangible assets,Financial position
2024,Level 1,Retail Trade and Accommodation,Dollars (millions),Additions to fixed assets,Financial position
2024,Level 1,Retail Trade and Accommodation,Dollars (millions),Disposals of fixed assets,Financial position
2024,Level 1,Retail Trade and Accommodation,Dollars (millions),Other assets,Financial position
2024,Level 1,Retail Trade and Accommodation,Dollars (millions),Total equity and liabilities,Financial position
2024,Level 1,Retail Trade and Accommodation,Dollars (millions),Shareholders funds or owners equity,Financial position
2024,Level 1,Retail Trade and Accommodation,Dollars (millions),Current liabilities,Financial position
2024,Level 1,Retail Trade and Accommodation,Dollars (millions),Other liabilities,Financial position
2024,Level 1,Retail Trade and Accommodation,Dollars,Total income per employee count,Financial ratios
2024,Level 1,Retail Trade and Accommodation,Dollars,Surplus per employee count,Financial ratios
2024,Level 1,Retail Trade and Accommodation,Percentage,Current ratio,Financial ratios
2024,Level 1,Retail Trade and Accommodation,Percentage,Quick ratio,Financial ratios
2024,Level 1,Retail Trade and Accommodation,Percentage,Margin on sales of goods for resale,Financial ratios
2024,Level 1,Retail Trade and Accommodation,Percentage,Return on equity,Financial ratios
2024,Level 1,Retail Trade and Accommodation,Percentage,Return on total assets,Financial ratios
2024,Level 1,Retail Trade and Accommodation,Percentage,Liabilities structure,Financial ratios
2024,Level 3,Motor Vehicle and Motor Vehicle Parts and Fuel Retailing,Dollars (millions),Total income,Financial performance
2024,Level 3,Motor Vehicle and Motor Vehicle Parts and Fuel Retailing,Dollars (millions),Sales of goods not further processed,Financial performance
2024,Level 3,Motor Vehicle and Motor Vehicle Parts and Fuel Retailing,Dollars (millions),Sales of other goods and services,Financial performance
2024,Level 3,Motor Vehicle and Motor Vehicle Parts and Fuel Retailing,Dollars (millions),"Interest, dividends and donations",Financial performance
2024,Level 3,Motor Vehicle and Motor Vehicle Parts and Fuel Retailing,Dollars (millions),"Government funding, grants and subsidies",Financial performance
2024,Level 3,Motor Vehicle and Motor Vehicle Parts and Fuel Retailing,Dollars (millions),Non-operating income,Financial performance
2024,Level 3,Motor Vehicle and Motor Vehicle Parts and Fuel Retailing,Dollars (millions),Total expenditure,Financial performance
2024,Level 3,Motor Vehicle and Motor Vehicle Parts and Fuel Retailing,Dollars (millions),Interest and donations,Financial performance
2024,Level 3,Motor Vehicle and Motor Vehicle Parts and Fuel Retailing,Dollars (millions),Indirect taxes,Financial performance
2024,Level 3,Motor Vehicle and Motor Vehicle Parts and Fuel Retailing,Dollars (millions),Depreciation,Financial performance
2024,Level 3,Motor Vehicle and Motor Vehicle Parts and Fuel Retailing,Dollars (millions),Salaries and wages paid,Financial performance
2024,Level 3,Motor Vehicle and Motor Vehicle Parts and Fuel Retailing,Dollars (millions),Redundancy and severance,Financial performance
2024,Level 3,Motor Vehicle and Motor Vehicle Parts and Fuel Retailing,Dollars (millions),Purchases of goods bought for resale,Financial performance
2024,Level 3,Motor Vehicle and Motor Vehicle Parts and Fuel Retailing,Dollars (millions),Other Purchases and operating expenses,Financial performance
2024,Level 3,Motor Vehicle and Motor Vehicle Parts and Fuel Retailing,Dollars (millions),Non-operating expenses,Financial performance
2024,Level 3,Motor Vehicle and Motor Vehicle Parts and Fuel Retailing,Dollars (millions),Opening stocks,Financial performance
2024,Level 3,Motor Vehicle and Motor Vehicle Parts and Fuel Retailing,Dollars (millions),Closing stocks,Financial performance
2024,Level 3,Motor Vehicle and Motor Vehicle Parts and Fuel Retailing,Dollars (millions),Surplus before income tax,Financial performance
2024,Level 3,Motor Vehicle and Motor Vehicle Parts and Fuel Retailing,Dollars (millions),Total assets,Financial position
2024,Level 3,Motor Vehicle and Motor Vehicle Parts and Fuel Retailing,Dollars (millions),Current assets,Financial position
2024,Level 3,Motor Vehicle and Motor Vehicle Parts and Fuel Retailing,Dollars (millions),Fixed tangible assets,Financial position
2024,Level 3,Motor Vehicle and Motor Vehicle Parts and Fuel Retailing,Dollars (millions),Additions to fixed assets,Financial position
2024,Level 3,Motor Vehicle and Motor Vehicle Parts and Fuel Retailing,Dollars (millions),Disposals of fixed assets,Financial position
2024,Level 3,Motor Vehicle and Motor Vehicle Parts and Fuel Retailing,Dollars (millions),Other assets,Financial position
2024,Level 3,Motor Vehicle and Motor Vehicle Parts and Fuel Retailing,Dollars (millions),Total equity and liabilities,Financial position
2024,Level 3,Motor Vehicle and Motor Vehicle Parts and Fuel Retailing,Dollars (millions),Shareholders funds or owners equity,Financial position
2024,Level 3,Motor Vehicle and Motor Vehicle Parts and Fuel Retailing,Dollars (millions),Current liabilities,Financial position
2024,Level 3,Motor Vehicle and Motor Vehicle Parts and Fuel Retailing,Dollars (millions),Other liabilities,Financial position
2024,Level 3,Motor Vehicle and Motor Vehicle Parts and Fuel Retailing,Dollars,Total income per employee count,Financial ratios
2024,Level 3,Motor Vehicle and Motor Vehicle Parts and Fuel Retailing,Dollars,Surplus per employee count,Financial ratios
2024,Level 3,Motor Vehicle and Motor Vehicle Parts and Fuel Retailing,Percentage,Current ratio,Financial ratios
2024,Level 3,Motor Vehicle and Motor Vehicle Parts and Fuel Retailing,Percentage,Quick ratio,Financial ratios
2024,Level 3,Motor Vehicle and Motor Vehicle Parts and Fuel Retailing,Percentage,Margin on sales of goods for resale,Financial ratios
2024,Level 3,Motor Vehicle and Motor Vehicle Parts and Fuel Retailing,Percentage,Return on equity,Financial ratios
2024,Level 3,Motor Vehicle and Motor Vehicle Parts and Fuel Retailing,Percentage,Return on total assets,Financial ratios
2024,Level 3,Motor Vehicle and Motor Vehicle Parts and Fuel Retailing,Percentage,Liabilities structure,Financial ratios
2024,Level 3,"Supermarket, Grocery Stores and Specialised Food Retailing",Dollars (millions),Total income,Financial performance
2024,Level 3,"Supermarket, Grocery Stores and Specialised Food Retailing",Dollars (millions),Sales of goods not further processed,Financial performance
2024,Level 3,"Supermarket, Grocery Stores and Specialised Food Retailing",Dollars (millions),Sales of other goods and services,Financial performance
2024,Level 3,"Supermarket, Grocery Stores and Specialised Food Retailing",Dollars (millions),"Interest, dividends and donations",Financial performance
2024,Level 3,"Supermarket, Grocery Stores and Specialised Food Retailing",Dollars (millions),"Government funding, grants and subsidies",Financial performance
2024,Level 3,"Supermarket, Grocery Stores and Specialised Food Retailing",Dollars (millions),Non-operating income,Financial performance
2024,Level 3,"Supermarket, Grocery Stores and Specialised Food Retailing",Dollars (millions),Total expenditure,Financial performance
2024,Level 3,"Supermarket, Grocery Stores and Specialised Food Retailing",Dollars (millions),Interest and donations,Financial performance
2024,Level 3,"Supermarket, Grocery Stores and Specialised Food Retailing",Dollars (millions),Indirect taxes,Financial performance
2024,Level 3,"Supermarket, Grocery Stores and Specialised Food Retailing",Dollars (millions),Depreciation,Financial performance
2024,Level 3,"Supermarket, Grocery Stores and Specialised Food Retailing",Dollars (millions),Salaries and wages paid,Financial performance
2024,Level 3,"Supermarket, Grocery Stores and Specialised Food Retailing",Dollars (millions),Redundancy and severance,Financial performance
2024,Level 3,"Supermarket, Grocery Stores and Specialised Food Retailing",Dollars (millions),Purchases of goods bought for resale,Financial performance
2024,Level 3,"Supermarket, Grocery Stores and Specialised Food Retailing",Dollars (millions),Other Purchases and operating expenses,Financial performance
2024,Level 3,"Supermarket, Grocery Stores and Specialised Food Retailing",Dollars (millions),Non-operating expenses,Financial performance
2024,Level 3,"Supermarket, Grocery Stores and Specialised Food Retailing",Dollars (millions),Opening stocks,Financial performance
2024,Level 3,"Supermarket, Grocery Stores and Specialised Food Retailing",Dollars (millions),Closing stocks,Financial performance
2024,Level 3,"Supermarket, Grocery Stores and Specialised Food Retailing",Dollars (millions),Surplus before income tax,Financial performance
2024,Level 3,"Supermarket, Grocery Stores and Specialised Food Retailing",Dollars (millions),Total assets,Financial position
2024,Level 3,"Supermarket, Grocery Stores and Specialised Food Retailing",Dollars (millions),Current assets,Financial position
2024,Level 3,"Supermarket, Grocery Stores and Specialised Food Retailing",Dollars (millions),Fixed tangible assets,Financial position
2024,Level 3,"Supermarket, Grocery Stores and Specialised Food Retailing",Dollars (millions),Additions to fixed assets,Financial position
2024,Level 3,"Supermarket, Grocery Stores and Specialised Food Retailing",Dollars (millions),Disposals of fixed assets,Financial position
2024,Level 3,"Supermarket, Grocery Stores and Specialised Food Retailing",Dollars (millions),Other assets,Financial position
2024,Level 3,"Supermarket, Grocery Stores and Specialised Food Retailing",Dollars (millions),Total equity and liabilities,Financial position
2024,Level 3,"Supermarket, Grocery Stores and Specialised Food Retailing",Dollars (millions),Shareholders funds or owners equity,Financial position
2024,Level 3,"Supermarket, Grocery Stores and Specialised Food Retailing",Dollars (millions),Current liabilities,Financial position
2024,Level 3,"Supermarket, Grocery Stores and Specialised Food Retailing",Dollars (millions),Other liabilities,Financial position
2024,Level 3,"Supermarket, Grocery Stores and Specialised Food Retailing",Dollars,Total income per employee count,Financial ratios
2024,Level 3,"Supermarket, Grocery Stores and Specialised Food Retailing",Dollars,Surplus per employee count,Financial ratios
2024,Level 3,"Supermarket, Grocery Stores and Specialised Food Retailing",Percentage,Current ratio,Financial ratios
2024,Level 3,"Supermarket, Grocery Stores and Specialised Food Retailing",Percentage,Quick ratio,Financial ratios
2024,Level 3,"Supermarket, Grocery Stores and Specialised Food Retailing",Percentage,Margin on sales of goods for resale,Financial ratios
2024,Level 3,"Supermarket, Grocery Stores and Specialised Food Retailing",Percentage,Return on equity,Financial ratios
2024,Level 3,"Supermarket, Grocery Stores and Specialised Food Retailing",Percentage,Return on total assets,Financial ratios
2024,Level 3,"Supermarket, Grocery Stores and Specialised Food Retailing",Percentage,Liabilities structure,Financial ratios
2024,Level 3,Other Store-Based Retailing and Non Store Retailing,Dollars (millions),Total income,Financial performance
2024,Level 3,Other Store-Based Retailing and Non Store Retailing,Dollars (millions),Sales of goods not further processed,Financial performance
2024,Level 3,Other Store-Based Retailing and Non Store Retailing,Dollars (millions),Sales of other goods and services,Financial performance
2024,Level 3,Other Store-Based Retailing and Non Store Retailing,Dollars (millions),"Interest, dividends and donations",Financial performance
2024,Level 3,Other Store-Based Retailing and Non Store Retailing,Dollars (millions),"Government funding, grants and subsidies",Financial performance
2024,Level 3,Other Store-Based Retailing and Non Store Retailing,Dollars (millions),Non-operating income,Financial performance
